efap_id,nta_id,lat,lon
83616,BK0802,40.672826282229,-73.954369657844
80291,BK0802,40.676697295177,-73.947615487853
80292,BK0802,40.676697295177,-73.947615487853
85715,BK0301,40.678573441948,-73.946970712772
83582,BK0301,40.682120288123,-73.941077342087
81514,BK0301,40.682120288123,-73.941077342087
81207,BK0301,40.683536496159,-73.947319262008
85250,BK0301,40.686514681967,-73.94751825821
84230,BK0301,40.686514681967,-73.94751825821
80366,BK0301,40.690044394599,-73.950407933334
85561,BK0301,40.678996254179,-73.951565349915
81178,BK0601,40.678184544912,-73.982605481215
80236,BK0601,40.678184544912,-73.982605481215
80289,BK0203,40.685460495484,-73.974193220355
83275,BK0602,40.68228225485,-73.977185442571
80204,BK0202,40.686866160299,-73.9806521035
85309,BK0202,40.686866160299,-73.9806521035
83348,BK0602,40.679692490504,-73.976396224008
85322,BK1203,40.638529629567,-73.97261993352
85716,BK1203,40.645507233427,-73.972800318187
85802,BK1402,40.636494277848,-73.968915868236
83364,BK1101,40.625843734516,-73.997004215013
81699,BK1202,40.639740846694,-73.994515373315
85670,BK0702,40.646029469036,-74.016612660779
85742,BK0702,40.645949968198,-74.017633909855
80357,BK0703,40.644769975351,-74.009881624032
83082,BK0703,40.644769975351,-74.009881624032
85498,BK0703,40.639344069097,-74.014485286006
85695,BK0302,40.695032164863,-73.93190945788
83445,BK0302,40.689278688602,-73.923396191256
81431,BK0302,40.689278688602,-73.923396191256
85215,BK0402,40.693739809836,-73.925609832347
83344,BK0301,40.691422665318,-73.942699551558
81065,BK0302,40.691221350437,-73.927128344008
81626,BK0302,40.690286825488,-73.928743029661
80393,BK0302,40.690286825488,-73.928743029661
81057,BK0402,40.689228599487,-73.917545369904
80364,BK0402,40.689228599487,-73.917545369904
84354,BK0402,40.687586985258,-73.914655451502
85083,BK0101,40.72933594172,-73.955089847296
80343,BK1501,40.593474910922,-73.967078252199
83503,BK1303,40.576180748241,-73.963167805637
81564,BK1301,40.588507356107,-73.983627928152
84206,BK1103,40.604555050849,-73.974960533371
84948,BK1302,40.576196478565,-73.988148775293
84664,BK1302,40.576196478565,-73.988148775293
81317,BK1302,40.577393582542,-73.984993984857
85801,BK1302,40.574008926188,-73.999336264324
81748,BK0901,40.66580811358,-73.958645170757
84151,BK0901,40.664002821427,-73.950395009222
80299,BK0902,40.661629982678,-73.942796911895
85566,BK0902,40.658451829007,-73.953439225813
83318,BK0902,40.662469970991,-73.947982689205
85386,BK1701,40.654553273889,-73.956172282564
80336,BK1401,40.654414543286,-73.96105359298
87341,BK1701,40.646688152637,-73.949053596643
81479,BK1401,40.642437127946,-73.957580972877
83444,BK1401,40.643085988527,-73.95779077069
82347,BK1401,40.64813848129,-73.959505842018
82319,BK1701,40.650477344341,-73.955619789639
80296,BK1701,40.65053962973,-73.954198812239
85235,BK1701,40.648133971956,-73.950986516335
85558,BK1401,40.644935406591,-73.95980499773
85315,BK1502,40.598889167063,-73.955392681452
80249,BK1503,40.598445271227,-73.941428831982
85578,BK1402,40.633403989393,-73.964618955065
85468,BK1402,40.631322926182,-73.966446110462
85720,BK1402,40.633567476776,-73.964004281769
85200,BK1204,40.624111914687,-73.965124044605
85170,BK1204,40.624111914687,-73.965124044605
85580,BK1402,40.632144878914,-73.966659181752
82188,BK0601,40.678272125548,-74.013925760307
81698,BK0601,40.682274043755,-74.003829212581
85667,BK0601,40.677594947373,-74.00509828457
80413,BK0702,40.652085224484,-74.005147612316
85346,BK1601,40.67831257027,-73.9103410411
84759,BK0302,40.68226647186,-73.925774015764
85293,BK0802,40.671394681921,-73.922423885288
84189,BK1601,40.668774304699,-73.919988949978
83907,BK1601,40.675021236278,-73.916958601849
83282,BK0802,40.67395316618,-73.922182877067
80332,BK1601,40.678378373679,-73.913741084172
83913,BK1601,40.669848391257,-73.918620919556
85316,BK1601,40.680315133559,-73.91388184406
80401,BK0302,40.68156826768,-73.932841916686
82195,BK1601,40.675956004084,-73.906729694756
84982,BK1802,40.619550116892,-73.937857038243
85555,BK1801,40.621804402412,-73.936099228736
85606,BK1801,40.619882160545,-73.934004182165
85338,BK1801,40.632658206543,-73.92826920248
