report_date,borough,community_districts,family_with_children_commercial_hotel,family_with_children_shelter,family_cluster
2023-09-30,Bronx,2.0,,885.0,
2023-09-30,Bronx,1.0,281.0,1271.0,
2023-08-31,Bronx,9.0,334.0,1245.0,
2023-08-31,Bronx,5.0,,1750.0,
2023-08-31,Bronx,4.0,306.0,2186.0,
2023-08-31,Bronx,3.0,,1246.0,
2023-08-31,Bronx,2.0,,878.0,
2023-08-31,Bronx,1.0,246.0,1257.0,
2023-08-31,Bronx,8.0,66.0,222.0,
2023-08-31,Bronx,7.0,459.0,488.0,
2023-08-31,Bronx,6.0,1179.0,2089.0,
2023-08-31,Brooklyn,15.0,138.0,335.0,
2023-08-31,Westchester,,225.0,,
2023-08-31,Staten Island,3.0,,,
2023-08-31,Staten Island,2.0,549.0,,
2023-08-31,Staten Island,1.0,60.0,151.0,
2023-08-31,Queens,14.0,330.0,178.0,
2023-08-31,Queens,13.0,397.0,854.0,
2023-08-31,Queens,12.0,3968.0,1414.0,
2023-08-31,Queens,11.0,177.0,,
2023-08-31,Queens,10.0,665.0,,
2023-08-31,Queens,9.0,,,
2023-08-31,Queens,8.0,190.0,302.0,
2023-08-31,Queens,7.0,84.0,,
2023-08-31,Queens,6.0,,,
2023-08-31,Queens,5.0,,286.0,
2023-08-31,Queens,4.0,,552.0,
2023-08-31,Queens,3.0,2042.0,899.0,
2023-08-31,Queens,2.0,673.0,297.0,
2023-08-31,Queens,1.0,4991.0,928.0,
2023-08-31,Manhattan,12.0,70.0,,
2023-08-31,Manhattan,11.0,,555.0,
2023-08-31,Manhattan,10.0,,613.0,
2023-08-31,Manhattan,9.0,,754.0,
2023-08-31,Manhattan,8.0,581.0,,
2023-08-31,Manhattan,7.0,721.0,812.0,
2023-08-31,Manhattan,6.0,262.0,,
2023-08-31,Manhattan,5.0,2755.0,1039.0,
2023-08-31,Manhattan,4.0,1421.0,350.0,
2023-08-31,Manhattan,3.0,,305.0,
2023-08-31,Manhattan,2.0,353.0,,
2023-08-31,Manhattan,1.0,124.0,,
2023-08-31,Brooklyn,18.0,200.0,985.0,
2023-08-31,Brooklyn,17.0,321.0,1122.0,
2023-08-31,Brooklyn,16.0,548.0,2580.0,
2023-08-31,Brooklyn,14.0,190.0,88.0,
2023-08-31,Brooklyn,13.0,,452.0,
2023-08-31,Brooklyn,12.0,,144.0,
2023-08-31,Brooklyn,11.0,,,
2023-08-31,Brooklyn,10.0,,,
2023-08-31,Brooklyn,9.0,,422.0,
2023-08-31,Brooklyn,8.0,,508.0,
2023-08-31,Brooklyn,7.0,369.0,373.0,
2023-08-31,Brooklyn,6.0,449.0,573.0,
2023-08-31,Brooklyn,5.0,530.0,554.0,
2023-08-31,Brooklyn,4.0,,824.0,
2023-08-31,Brooklyn,3.0,507.0,348.0,
2023-08-31,Brooklyn,2.0,,75.0,
2023-08-31,Brooklyn,1.0,460.0,,
2023-08-31,Bronx,12.0,569.0,527.0,
2023-08-31,Bronx,11.0,,,
2023-08-31,Bronx,10.0,,591.0,
2023-07-31,Bronx,1.0,276.0,1161.0,
2023-07-31,Queens,12.0,2689.0,1384.0,
2023-07-31,Queens,11.0,181.0,,
2023-07-31,Queens,10.0,688.0,,
2023-07-31,Queens,9.0,,,
2023-07-31,Queens,8.0,192.0,291.0,
2023-07-31,Queens,7.0,91.0,,
2023-07-31,Queens,6.0,,,
2023-07-31,Queens,5.0,,287.0,
2023-07-31,Queens,4.0,,551.0,
2023-07-31,Queens,3.0,1963.0,882.0,
2023-07-31,Queens,2.0,682.0,281.0,
2023-07-31,Queens,1.0,5000.0,597.0,
2023-07-31,Manhattan,12.0,100.0,,
2023-07-31,Manhattan,11.0,,535.0,
2023-07-31,Manhattan,10.0,,619.0,
2023-07-31,Manhattan,9.0,,772.0,
2023-07-31,Manhattan,8.0,600.0,,
2023-07-31,Manhattan,7.0,802.0,838.0,
2023-07-31,Manhattan,6.0,247.0,,
2023-07-31,Manhattan,5.0,2896.0,369.0,
2023-07-31,Manhattan,4.0,1223.0,337.0,
2023-07-31,Manhattan,3.0,,206.0,
2023-07-31,Manhattan,2.0,360.0,,
2023-07-31,Manhattan,1.0,,,
2023-07-31,Brooklyn,18.0,210.0,993.0,
2023-07-31,Brooklyn,17.0,319.0,1098.0,
2023-07-31,Brooklyn,16.0,382.0,2570.0,
2023-07-31,Brooklyn,15.0,136.0,346.0,
2023-07-31,Brooklyn,14.0,196.0,86.0,
2023-07-31,Brooklyn,13.0,,457.0,
2023-07-31,Brooklyn,12.0,,140.0,
2023-07-31,Brooklyn,11.0,,,
2023-07-31,Brooklyn,10.0,,,
2023-07-31,Brooklyn,9.0,,398.0,
2023-07-31,Brooklyn,8.0,,388.0,
2023-07-31,Brooklyn,7.0,371.0,379.0,
2023-07-31,Brooklyn,6.0,369.0,564.0,
2023-07-31,Brooklyn,5.0,332.0,557.0,
2023-07-31,Brooklyn,4.0,,823.0,
2023-07-31,Brooklyn,3.0,484.0,427.0,
2023-07-31,Brooklyn,2.0,,79.0,
2023-07-31,Brooklyn,1.0,452.0,,
2023-07-31,Bronx,12.0,563.0,427.0,
2023-07-31,Bronx,11.0,,,
2023-07-31,Staten Island,1.0,,143.0,
2023-07-31,Bronx,10.0,,580.0,
2023-07-31,Bronx,9.0,333.0,1227.0,
2023-07-31,Bronx,8.0,,216.0,
2023-07-31,Bronx,7.0,435.0,474.0,
2023-07-31,Bronx,6.0,1012.0,2067.0,
2023-07-31,Bronx,5.0,,1766.0,
2023-07-31,Bronx,4.0,151.0,2221.0,
2023-07-31,Queens,14.0,326.0,176.0,
2023-07-31,Queens,13.0,393.0,847.0,
2023-07-31,Staten Island,2.0,569.0,,
2023-07-31,Staten Island,3.0,,,
2023-07-31,Westchester,,259.0,,
2023-07-31,Bronx,3.0,,1247.0,
2023-07-31,Bronx,2.0,,886.0,
2023-06-30,Brooklyn,4.0,,853.0,
2023-06-30,Bronx,12.0,567.0,367.0,
2023-06-30,Westchester,,250.0,,
2023-06-30,Staten Island,3.0,,,
2023-06-30,Staten Island,2.0,568.0,,
2023-06-30,Queens,13.0,392.0,867.0,
2023-06-30,Queens,12.0,2475.0,1439.0,
2023-06-30,Queens,11.0,181.0,,
2023-06-30,Queens,10.0,693.0,,
2023-06-30,Queens,9.0,,,
2023-06-30,Queens,8.0,185.0,304.0,
2023-06-30,Queens,7.0,,,
2023-06-30,Queens,6.0,,,
2023-06-30,Queens,5.0,,285.0,
2023-06-30,Queens,4.0,,545.0,
2023-06-30,Queens,3.0,1929.0,886.0,
2023-06-30,Queens,2.0,477.0,291.0,
2023-06-30,Queens,1.0,5163.0,611.0,
2023-06-30,Manhattan,12.0,106.0,,
2023-06-30,Manhattan,11.0,,533.0,
2023-06-30,Manhattan,10.0,,630.0,
2023-06-30,Manhattan,9.0,,745.0,
2023-06-30,Manhattan,8.0,584.0,,
2023-06-30,Manhattan,7.0,798.0,816.0,
2023-06-30,Manhattan,6.0,249.0,,
2023-06-30,Manhattan,5.0,2914.0,353.0,
2023-06-30,Manhattan,4.0,1190.0,354.0,
2023-06-30,Manhattan,3.0,,234.0,
2023-06-30,Manhattan,2.0,364.0,,
2023-06-30,Manhattan,1.0,,,
2023-06-30,Brooklyn,18.0,209.0,983.0,
2023-06-30,Brooklyn,17.0,201.0,1101.0,
2023-06-30,Brooklyn,16.0,374.0,2444.0,
2023-06-30,Brooklyn,15.0,,363.0,
2023-06-30,Brooklyn,14.0,194.0,87.0,
2023-06-30,Brooklyn,13.0,,458.0,
2023-06-30,Brooklyn,12.0,,131.0,
2023-06-30,Brooklyn,11.0,,,
2023-06-30,Brooklyn,10.0,,,
2023-06-30,Brooklyn,9.0,,405.0,
2023-06-30,Brooklyn,8.0,,376.0,
2023-06-30,Brooklyn,7.0,352.0,377.0,
2023-06-30,Brooklyn,6.0,318.0,570.0,
2023-06-30,Brooklyn,5.0,336.0,572.0,
2023-06-30,Brooklyn,3.0,516.0,420.0,
2023-06-30,Brooklyn,2.0,,70.0,
2023-06-30,Brooklyn,1.0,355.0,,
2023-06-30,Bronx,11.0,,,
2023-06-30,Bronx,10.0,,568.0,
2023-06-30,Bronx,9.0,319.0,1231.0,
2023-06-30,Bronx,8.0,,217.0,
2023-06-30,Bronx,7.0,222.0,476.0,
2023-06-30,Bronx,6.0,997.0,2067.0,
2023-06-30,Bronx,5.0,,1703.0,
2023-06-30,Bronx,4.0,148.0,2262.0,
2023-06-30,Bronx,3.0,,1223.0,
2023-06-30,Bronx,2.0,,899.0,
2023-06-30,Bronx,1.0,275.0,1092.0,
2023-06-30,Queens,14.0,326.0,170.0,
2023-06-30,Staten Island,1.0,,139.0,
2023-05-31,Bronx,4.0,167.0,2243.0,
2023-05-31,Bronx,3.0,,1238.0,
2023-05-31,Bronx,2.0,,930.0,
2023-05-31,Bronx,7.0,228.0,478.0,
2023-05-31,Bronx,6.0,1001.0,2097.0,
2023-05-31,Bronx,5.0,,1550.0,
2023-05-31,Bronx,1.0,266.0,1112.0,
2023-05-31,Brooklyn,17.0,211.0,1119.0,
2023-05-31,Westchester,,145.0,,
2023-05-31,Staten Island,3.0,,,
2023-05-31,Staten Island,2.0,563.0,,
2023-05-31,Staten Island,1.0,,143.0,
2023-05-31,Queens,14.0,,170.0,
2023-05-31,Queens,13.0,407.0,859.0,
2023-05-31,Queens,12.0,2284.0,1421.0,
2023-05-31,Queens,11.0,174.0,,
2023-05-31,Queens,10.0,699.0,,
2023-05-31,Queens,9.0,,,
2023-05-31,Queens,8.0,189.0,311.0,
2023-05-31,Queens,7.0,,,
2023-05-31,Queens,6.0,,,
2023-05-31,Queens,5.0,,279.0,
2023-05-31,Queens,4.0,,541.0,
2023-05-31,Queens,3.0,1640.0,857.0,
2023-05-31,Queens,2.0,504.0,285.0,
2023-05-31,Queens,1.0,4932.0,581.0,
2023-05-31,Manhattan,12.0,111.0,,
2023-05-31,Manhattan,11.0,,544.0,
2023-05-31,Manhattan,10.0,,661.0,
2023-05-31,Manhattan,9.0,,745.0,
2023-05-31,Manhattan,8.0,573.0,,
2023-05-31,Manhattan,7.0,797.0,815.0,
2023-05-31,Manhattan,6.0,278.0,,
2023-05-31,Manhattan,5.0,2930.0,345.0,
2023-05-31,Manhattan,4.0,1196.0,362.0,
2023-05-31,Manhattan,3.0,,266.0,
2023-05-31,Manhattan,2.0,373.0,,
2023-05-31,Manhattan,1.0,,,
2023-05-31,Brooklyn,18.0,229.0,974.0,
2023-05-31,Brooklyn,16.0,389.0,2380.0,
2023-05-31,Brooklyn,15.0,,368.0,
2023-05-31,Brooklyn,14.0,199.0,88.0,
2023-05-31,Brooklyn,13.0,,456.0,
2023-05-31,Brooklyn,12.0,,138.0,
2023-05-31,Brooklyn,11.0,,,
2023-05-31,Brooklyn,10.0,,,
2023-05-31,Brooklyn,9.0,,395.0,
2023-05-31,Brooklyn,8.0,,376.0,
2023-05-31,Brooklyn,7.0,351.0,378.0,
2023-05-31,Brooklyn,6.0,326.0,581.0,
2023-05-31,Brooklyn,5.0,330.0,503.0,
2023-05-31,Brooklyn,4.0,,832.0,
2023-05-31,Brooklyn,3.0,531.0,409.0,
2023-05-31,Brooklyn,2.0,,65.0,
2023-05-31,Brooklyn,1.0,348.0,,
2023-05-31,Bronx,12.0,538.0,360.0,
2023-05-31,Bronx,11.0,,,
2023-05-31,Bronx,10.0,,578.0,
2023-05-31,Bronx,9.0,290.0,1251.0,
2023-05-31,Bronx,8.0,,210.0,
2023-04-30,Manhattan,2.0,373.0,,
2023-04-30,Brooklyn,17.0,211.0,1077.0,
2023-04-30,Brooklyn,16.0,386.0,2441.0,
2023-04-30,Brooklyn,15.0,,196.0,
2023-04-30,Brooklyn,14.0,193.0,91.0,
2023-04-30,Brooklyn,13.0,,461.0,
2023-04-30,Brooklyn,12.0,,145.0,
2023-04-30,Brooklyn,11.0,,,
2023-04-30,Brooklyn,10.0,,,
2023-04-30,Brooklyn,9.0,,412.0,
2023-04-30,Brooklyn,8.0,,370.0,
2023-04-30,Brooklyn,7.0,351.0,374.0,
2023-04-30,Brooklyn,6.0,314.0,591.0,
2023-04-30,Brooklyn,5.0,,515.0,
2023-04-30,Brooklyn,4.0,,851.0,
2023-04-30,Brooklyn,3.0,528.0,425.0,
2023-04-30,Brooklyn,2.0,,63.0,
2023-04-30,Brooklyn,1.0,233.0,,
2023-04-30,Bronx,12.0,447.0,358.0,
2023-04-30,Bronx,11.0,,,
2023-04-30,Bronx,10.0,,569.0,
2023-04-30,Bronx,9.0,121.0,1233.0,
2023-04-30,Bronx,8.0,,212.0,
2023-04-30,Bronx,7.0,116.0,482.0,
2023-04-30,Bronx,6.0,983.0,2086.0,
2023-04-30,Bronx,5.0,,1504.0,
2023-04-30,Bronx,4.0,167.0,2189.0,
2023-04-30,Bronx,3.0,,1229.0,
2023-04-30,Bronx,2.0,,899.0,
2023-04-30,Bronx,1.0,267.0,1104.0,
2023-04-30,Staten Island,3.0,,,
2023-04-30,Staten Island,2.0,559.0,,
2023-04-30,Staten Island,1.0,,138.0,
2023-04-30,Queens,14.0,,164.0,
2023-04-30,Queens,13.0,,857.0,
2023-04-30,Queens,12.0,2051.0,1405.0,
2023-04-30,Queens,11.0,,,
2023-04-30,Queens,10.0,705.0,,
2023-04-30,Queens,9.0,,,
2023-04-30,Queens,8.0,,293.0,
2023-04-30,Queens,7.0,,,
2023-04-30,Queens,6.0,,,
2023-04-30,Queens,5.0,,289.0,
2023-04-30,Queens,4.0,,540.0,
2023-04-30,Queens,3.0,1368.0,876.0,
2023-04-30,Queens,2.0,369.0,295.0,
2023-04-30,Queens,1.0,3693.0,617.0,
2023-04-30,Manhattan,12.0,108.0,,
2023-04-30,Manhattan,11.0,,552.0,
2023-04-30,Manhattan,10.0,,697.0,
2023-04-30,Manhattan,9.0,,724.0,
2023-04-30,Manhattan,8.0,605.0,,
2023-04-30,Manhattan,3.0,,271.0,
2023-04-30,Manhattan,4.0,1108.0,370.0,
2023-04-30,Manhattan,5.0,2844.0,328.0,
2023-04-30,Manhattan,6.0,282.0,,
2023-04-30,Manhattan,7.0,787.0,833.0,
2023-04-30,Manhattan,1.0,,,
2023-04-30,Brooklyn,18.0,225.0,844.0,
2023-03-31,Manhattan,1.0,,,
2023-03-31,Brooklyn,11.0,,,
2023-03-31,Brooklyn,9.0,,425.0,
2023-03-31,Brooklyn,8.0,,405.0,
2023-03-31,Brooklyn,7.0,207.0,379.0,
2023-03-31,Brooklyn,6.0,314.0,578.0,
2023-03-31,Brooklyn,5.0,,527.0,
2023-03-31,Brooklyn,4.0,,818.0,
2023-03-31,Brooklyn,3.0,507.0,420.0,
2023-03-31,Brooklyn,2.0,,68.0,
2023-03-31,Brooklyn,1.0,228.0,,
2023-03-31,Bronx,12.0,289.0,366.0,
2023-03-31,Bronx,11.0,,,
2023-03-31,Bronx,10.0,,576.0,
2023-03-31,Bronx,9.0,120.0,1220.0,
2023-03-31,Bronx,8.0,,214.0,
2023-03-31,Bronx,7.0,108.0,464.0,
2023-03-31,Bronx,6.0,810.0,2076.0,
2023-03-31,Bronx,5.0,,1421.0,
2023-03-31,Bronx,4.0,160.0,2177.0,
2023-03-31,Bronx,3.0,,1234.0,
2023-03-31,Bronx,2.0,,862.0,
2023-03-31,Bronx,1.0,266.0,1119.0,
2023-03-31,Staten Island,3.0,,,
2023-03-31,Staten Island,2.0,546.0,,
2023-03-31,Staten Island,1.0,,135.0,
2023-03-31,Queens,14.0,,180.0,
2023-03-31,Queens,13.0,,832.0,
2023-03-31,Queens,12.0,1824.0,1354.0,
2023-03-31,Queens,11.0,,,
2023-03-31,Queens,10.0,688.0,,
2023-03-31,Queens,9.0,,,
2023-03-31,Queens,8.0,,303.0,
2023-03-31,Queens,7.0,,,
2023-03-31,Queens,6.0,,,
2023-03-31,Queens,5.0,,289.0,
2023-03-31,Queens,4.0,,554.0,
2023-03-31,Queens,3.0,1372.0,855.0,
2023-03-31,Queens,2.0,201.0,292.0,
2023-03-31,Queens,1.0,3223.0,596.0,
2023-03-31,Manhattan,12.0,107.0,,
2023-03-31,Manhattan,11.0,,559.0,
2023-03-31,Manhattan,10.0,,681.0,
2023-03-31,Manhattan,9.0,,712.0,
2023-03-31,Manhattan,8.0,,,
2023-03-31,Manhattan,7.0,766.0,645.0,
2023-03-31,Manhattan,6.0,278.0,,
2023-03-31,Manhattan,5.0,2556.0,340.0,
2023-03-31,Manhattan,4.0,1111.0,358.0,
2023-03-31,Manhattan,3.0,,201.0,
2023-03-31,Manhattan,2.0,349.0,,
2023-03-31,Brooklyn,18.0,221.0,847.0,
2023-03-31,Brooklyn,17.0,210.0,1095.0,
2023-03-31,Brooklyn,16.0,381.0,2379.0,
2023-03-31,Brooklyn,15.0,,191.0,
2023-03-31,Brooklyn,14.0,,85.0,
2023-03-31,Brooklyn,13.0,,454.0,
2023-03-31,Brooklyn,12.0,,151.0,
2023-03-31,Brooklyn,10.0,,,
2023-02-28,Bronx,7.0,105.0,452.0,
2023-02-28,Bronx,8.0,,221.0,
2023-02-28,Bronx,9.0,115.0,1216.0,
2023-02-28,Bronx,10.0,,580.0,
2023-02-28,Bronx,11.0,,,
2023-02-28,Bronx,12.0,296.0,361.0,
2023-02-28,Brooklyn,1.0,231.0,,
2023-02-28,Brooklyn,2.0,,70.0,
2023-02-28,Brooklyn,3.0,522.0,453.0,
2023-02-28,Brooklyn,4.0,,821.0,
2023-02-28,Brooklyn,5.0,,531.0,
2023-02-28,Brooklyn,6.0,310.0,573.0,
2023-02-28,Brooklyn,7.0,207.0,379.0,
2023-02-28,Brooklyn,8.0,,416.0,
2023-02-28,Brooklyn,9.0,,429.0,
2023-02-28,Manhattan,8.0,,,
2023-02-28,Manhattan,9.0,,710.0,
2023-02-28,Manhattan,10.0,,671.0,
2023-02-28,Manhattan,11.0,,568.0,
2023-02-28,Manhattan,12.0,96.0,,
2023-02-28,Queens,1.0,2863.0,376.0,
2023-02-28,Queens,2.0,195.0,307.0,
2023-02-28,Queens,3.0,1344.0,863.0,
2023-02-28,Queens,4.0,,558.0,
2023-02-28,Queens,5.0,,283.0,
2023-02-28,Queens,6.0,,,
2023-02-28,Queens,7.0,,,
2023-02-28,Queens,8.0,,297.0,
2023-02-28,Queens,9.0,,,
2023-02-28,Queens,10.0,197.0,,
2023-02-28,Queens,11.0,,,
2023-02-28,Queens,12.0,1847.0,1421.0,
2023-02-28,Queens,13.0,,854.0,
2023-02-28,Queens,14.0,,180.0,
2023-02-28,Staten Island,1.0,,109.0,
2023-02-28,Staten Island,2.0,561.0,,
2023-02-28,Staten Island,3.0,,,
2023-02-28,Brooklyn,10.0,,,
2023-02-28,Brooklyn,11.0,,,
2023-02-28,Brooklyn,12.0,,143.0,
2023-02-28,Brooklyn,13.0,,436.0,
2023-02-28,Brooklyn,14.0,,85.0,
2023-02-28,Brooklyn,15.0,,204.0,
2023-02-28,Brooklyn,16.0,358.0,2398.0,
2023-02-28,Brooklyn,17.0,197.0,1145.0,
2023-02-28,Brooklyn,18.0,216.0,795.0,
2023-02-28,Manhattan,1.0,,,
2023-02-28,Manhattan,2.0,364.0,,
2023-02-28,Manhattan,3.0,,185.0,
2023-02-28,Manhattan,4.0,1112.0,357.0,
2023-02-28,Manhattan,5.0,2583.0,347.0,
2023-02-28,Manhattan,6.0,285.0,,
2023-02-28,Manhattan,7.0,535.0,536.0,
2023-02-28,Bronx,1.0,283.0,1136.0,
2023-02-28,Bronx,2.0,,870.0,
2023-02-28,Bronx,3.0,,1242.0,
2023-02-28,Bronx,4.0,166.0,2200.0,
2023-02-28,Bronx,5.0,,1359.0,
2023-02-28,Bronx,6.0,811.0,2136.0,
2023-01-31,Manhattan,3.0,,318.0,
2023-01-31,Brooklyn,11.0,,,
2023-01-31,Bronx,1.0,288.0,1122.0,
2023-01-31,Bronx,2.0,,854.0,
2023-01-31,Bronx,3.0,,1289.0,
2023-01-31,Bronx,4.0,164.0,2238.0,
2023-01-31,Bronx,5.0,,1326.0,
2023-01-31,Bronx,6.0,811.0,2057.0,
2023-01-31,Bronx,7.0,,450.0,
2023-01-31,Bronx,8.0,,222.0,
2023-01-31,Bronx,9.0,121.0,1197.0,
2023-01-31,Bronx,10.0,,575.0,
2023-01-31,Bronx,11.0,,,
2023-01-31,Bronx,12.0,294.0,357.0,
2023-01-31,Brooklyn,1.0,229.0,,
2023-01-31,Brooklyn,2.0,,71.0,
2023-01-31,Brooklyn,3.0,215.0,772.0,
2023-01-31,Brooklyn,4.0,,833.0,
2023-01-31,Brooklyn,5.0,,551.0,
2023-01-31,Brooklyn,6.0,315.0,572.0,
2023-01-31,Brooklyn,7.0,210.0,368.0,
2023-01-31,Brooklyn,8.0,,421.0,
2023-01-31,Brooklyn,9.0,,418.0,
2023-01-31,Staten Island,3.0,,,
2023-01-31,Staten Island,2.0,542.0,,
2023-01-31,Staten Island,1.0,,129.0,
2023-01-31,Queens,14.0,,183.0,
2023-01-31,Queens,13.0,,830.0,
2023-01-31,Queens,12.0,1896.0,1410.0,
2023-01-31,Queens,11.0,,,
2023-01-31,Queens,10.0,346.0,,
2023-01-31,Queens,9.0,,,
2023-01-31,Queens,8.0,,315.0,
2023-01-31,Queens,7.0,,,
2023-01-31,Queens,6.0,,,
2023-01-31,Queens,5.0,,285.0,
2023-01-31,Queens,4.0,,544.0,
2023-01-31,Queens,3.0,1058.0,871.0,
2023-01-31,Queens,2.0,196.0,291.0,
2023-01-31,Queens,1.0,1934.0,1356.0,
2023-01-31,Manhattan,12.0,98.0,,
2023-01-31,Manhattan,11.0,,593.0,
2023-01-31,Manhattan,10.0,,682.0,
2023-01-31,Manhattan,9.0,,731.0,
2023-01-31,Manhattan,8.0,,,
2023-01-31,Manhattan,7.0,546.0,522.0,
2023-01-31,Manhattan,6.0,285.0,,
2023-01-31,Manhattan,5.0,2144.0,660.0,
2023-01-31,Manhattan,4.0,1129.0,334.0,
2023-01-31,Manhattan,2.0,350.0,,
2023-01-31,Manhattan,1.0,,,
2023-01-31,Brooklyn,18.0,226.0,763.0,
2023-01-31,Brooklyn,17.0,207.0,1114.0,
2023-01-31,Brooklyn,16.0,388.0,2394.0,
2023-01-31,Brooklyn,15.0,,204.0,
2023-01-31,Brooklyn,14.0,,88.0,
2023-01-31,Brooklyn,13.0,,463.0,
2023-01-31,Brooklyn,12.0,,144.0,
2023-01-31,Brooklyn,10.0,,,
2022-12-31,Queens,9.0,,,
2022-12-31,Queens,4.0,,550.0,
2022-12-31,Queens,3.0,1078.0,841.0,
2022-12-31,Queens,8.0,,313.0,
2022-12-31,Queens,7.0,,,
2022-12-31,Queens,6.0,,,
2022-12-31,Queens,5.0,,278.0,
2022-12-31,Queens,2.0,200.0,305.0,
2022-12-31,Queens,1.0,1733.0,356.0,
2022-12-31,Manhattan,12.0,92.0,,
2022-12-31,Manhattan,11.0,,574.0,
2022-12-31,Manhattan,10.0,,700.0,
2022-12-31,Manhattan,9.0,,733.0,
2022-12-31,Manhattan,8.0,,,
2022-12-31,Manhattan,7.0,553.0,570.0,
2022-12-31,Manhattan,6.0,288.0,,
2022-12-31,Manhattan,5.0,2017.0,350.0,
2022-12-31,Manhattan,4.0,1120.0,296.0,
2022-12-31,Manhattan,3.0,,320.0,
2022-12-31,Manhattan,2.0,160.0,,
2022-12-31,Manhattan,1.0,,,
2022-12-31,Brooklyn,18.0,229.0,733.0,
2022-12-31,Brooklyn,17.0,198.0,1129.0,
2022-12-31,Brooklyn,16.0,344.0,2430.0,
2022-12-31,Brooklyn,15.0,,192.0,
2022-12-31,Brooklyn,14.0,,87.0,
2022-12-31,Brooklyn,13.0,,455.0,
2022-12-31,Brooklyn,12.0,,143.0,
2022-12-31,Brooklyn,11.0,,,
2022-12-31,Brooklyn,9.0,,420.0,
2022-12-31,Brooklyn,8.0,,419.0,
2022-12-31,Brooklyn,7.0,208.0,381.0,
2022-12-31,Brooklyn,6.0,,565.0,
2022-12-31,Brooklyn,5.0,,523.0,
2022-12-31,Brooklyn,4.0,,841.0,
2022-12-31,Brooklyn,3.0,239.0,458.0,
2022-12-31,Brooklyn,2.0,,73.0,
2022-12-31,Brooklyn,1.0,238.0,,
2022-12-31,Bronx,12.0,289.0,353.0,
2022-12-31,Bronx,11.0,,,
2022-12-31,Bronx,10.0,,577.0,
2022-12-31,Bronx,9.0,113.0,1186.0,
2022-12-31,Bronx,8.0,,228.0,
2022-12-31,Bronx,7.0,,460.0,
2022-12-31,Bronx,6.0,805.0,2015.0,
2022-12-31,Bronx,5.0,,1324.0,
2022-12-31,Bronx,4.0,174.0,2220.0,
2022-12-31,Bronx,3.0,,1307.0,
2022-12-31,Bronx,2.0,,861.0,
2022-12-31,Bronx,1.0,287.0,1137.0,
2022-12-31,Brooklyn,10.0,,,
2022-12-31,Staten Island,3.0,,,
2022-12-31,Staten Island,2.0,554.0,,
2022-12-31,Staten Island,1.0,,114.0,
2022-12-31,Queens,14.0,,177.0,
2022-12-31,Queens,13.0,,841.0,
2022-12-31,Queens,12.0,1963.0,1413.0,
2022-12-31,Queens,11.0,,,
2022-12-31,Queens,10.0,344.0,,
2022-11-30,Brooklyn,17.0,166.0,716.0,
2022-11-30,Bronx,3.0,,1351.0,
2022-11-30,Brooklyn,9.0,,417.0,
2022-11-30,Brooklyn,8.0,,498.0,
2022-11-30,Brooklyn,7.0,201.0,374.0,
2022-11-30,Brooklyn,6.0,,585.0,
2022-11-30,Brooklyn,5.0,,534.0,
2022-11-30,Brooklyn,4.0,,1469.0,
2022-11-30,Brooklyn,3.0,236.0,451.0,
2022-11-30,Brooklyn,2.0,,95.0,
2022-11-30,Brooklyn,1.0,233.0,,
2022-11-30,Bronx,12.0,279.0,339.0,
2022-11-30,Bronx,11.0,,,
2022-11-30,Bronx,10.0,,577.0,
2022-11-30,Bronx,9.0,119.0,1191.0,
2022-11-30,Bronx,8.0,,225.0,
2022-11-30,Bronx,7.0,,457.0,
2022-11-30,Bronx,6.0,804.0,1978.0,
2022-11-30,Bronx,5.0,,1347.0,
2022-11-30,Bronx,4.0,173.0,2188.0,
2022-11-30,Brooklyn,10.0,,,
2022-11-30,Bronx,2.0,,883.0,
2022-11-30,Bronx,1.0,275.0,1154.0,
2022-11-30,Staten Island,3.0,,,
2022-11-30,Staten Island,2.0,540.0,,
2022-11-30,Staten Island,1.0,,140.0,
2022-11-30,Queens,14.0,,164.0,
2022-11-30,Queens,13.0,,849.0,
2022-11-30,Queens,12.0,1720.0,1431.0,
2022-11-30,Queens,11.0,,,
2022-11-30,Queens,10.0,348.0,,
2022-11-30,Queens,9.0,,,
2022-11-30,Queens,8.0,,307.0,
2022-11-30,Queens,7.0,,,
2022-11-30,Queens,6.0,,,
2022-11-30,Queens,5.0,,280.0,
2022-11-30,Queens,4.0,,537.0,
2022-11-30,Queens,3.0,1043.0,834.0,
2022-11-30,Queens,2.0,200.0,301.0,
2022-11-30,Queens,1.0,1539.0,358.0,
2022-11-30,Manhattan,12.0,101.0,,
2022-11-30,Manhattan,11.0,,580.0,
2022-11-30,Manhattan,10.0,,719.0,
2022-11-30,Manhattan,9.0,,751.0,
2022-11-30,Manhattan,8.0,,,
2022-11-30,Manhattan,7.0,266.0,569.0,
2022-11-30,Manhattan,6.0,281.0,,
2022-11-30,Manhattan,5.0,1555.0,361.0,
2022-11-30,Manhattan,4.0,1025.0,201.0,
2022-11-30,Manhattan,3.0,,328.0,
2022-11-30,Manhattan,2.0,,,
2022-11-30,Manhattan,1.0,,,
2022-11-30,Brooklyn,18.0,233.0,589.0,
2022-11-30,Brooklyn,12.0,,146.0,
2022-11-30,Brooklyn,11.0,,,
2022-11-30,Brooklyn,16.0,164.0,2007.0,
2022-11-30,Brooklyn,15.0,,203.0,
2022-11-30,Brooklyn,14.0,,87.0,
